block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
2,101,1410382,15,44,57,2514,759,225,54,12,6,-1,-1,28.17,98.83,1009.05,35.06
2,102,1415382,12,43,53,2280,693,235,52,8,4,-1,-1,28.18,98.72,1009.14,34.24
2,103,1420382,12,42,63,2520,741,266,54,20,8,-1,-1,28.17,98.60,1009.24,33.42
2,104,1425382,15,44,64,2772,790,254,54,18,8,-1,-1,28.18,98.47,1009.25,33.35
2,105,1430382,15,44,60,2703,796,251,46,12,10,-1,-1,28.18,98.33,1009.25,33.35
2,106,1435382,15,44,52,2571,762,253,48,6,4,-1,-1,28.18,98.19,1009.10,34.61
2,107,1440382,13,41,52,2391,727,237,48,10,4,-1,-1,28.18,98.04,1009.05,35.06
2,108,1445382,12,41,51,2280,677,226,56,10,2,-1,-1,28.19,97.88,1009.11,34.54
2,109,1450382,9,44,49,2238,649,285,50,6,0,-1,-1,28.19,97.73,1009.19,33.87
2,110,1455382,11,43,58,2391,697,289,50,14,6,-1,-1,28.17,97.58,1009.14,34.32
2,111,1460382,13,40,57,2496,731,240,46,16,12,-1,-1,28.18,97.42,1009.15,34.17
2,112,1465382,14,45,58,2430,729,255,58,12,8,-1,-1,28.18,97.30,1009.02,35.28
2,113,1470382,10,45,58,2175,646,264,70,12,6,-1,-1,28.19,97.11,1009.14,34.25
2,114,1475382,12,45,64,2379,718,263,72,20,10,-1,-1,28.18,96.98,1009.07,34.84
2,115,1480382,14,47,70,2517,763,287,70,22,12,-1,-1,28.19,96.80,1009.16,34.10
2,116,1485382,14,45,61,2484,740,273,54,14,6,-1,-1,28.19,96.64,1009.11,34.54
2,117,1490382,15,41,47,2595,763,239,30,6,0,-1,-1,28.19,96.48,1009.08,34.77
2,118,1495382,12,40,50,2346,685,240,32,10,6,-1,-1,28.18,96.32,1009.05,35.06
2,119,1500382,12,43,58,2403,731,260,46,12,8,-1,-1,28.18,96.16,1009.05,35.06
2,120,1505382,11,45,60,2409,734,295,52,12,6,-1,-1,28.19,95.97,1009.05,34.99
2,121,1510382,8,43,53,2178,654,289,46,8,2,-1,-1,28.19,95.80,1009.12,34.47
2,122,1515382,11,42,52,2283,696,278,46,8,0,-1,-1,28.19,95.62,1009.19,33.87
2,123,1520382,11,41,51,2319,699,275,50,6,0,-1,-1,28.18,95.45,1009.13,34.39
2,124,1525382,12,44,63,2430,720,286,74,16,8,-1,-1,28.18,95.26,1009.18,33.95
2,125,1530382,12,46,65,2478,741,284,76,16,10,-1,-1,28.19,95.09,1009.20,33.80
2,126,1535382,14,47,67,2538,777,291,74,20,10,-1,-1,28.19,94.91,1009.27,33.20
2,127,1540382,14,47,67,2595,786,297,68,20,8,-1,-1,28.19,94.71,1009.28,33.13
2,128,1545382,15,45,61,2664,803,265,56,12,4,-1,-1,28.20,94.52,1009.27,33.21
2,129,1550382,14,46,64,2613,805,291,68,14,4,-1,-1,28.20,94.34,1009.21,33.66
2,130,1555382,11,43,57,2217,678,282,60,10,4,-1,-1,28.20,94.15,1009.31,32.84
2,131,1560382,11,41,50,2175,654,245,50,6,2,-1,-1,28.20,93.93,1009.10,34.62
2,132,1565382,11,41,50,2208,661,237,58,6,0,-1,-1,28.20,93.76,1009.16,34.10
2,133,1570382,14,45,60,2502,762,257,58,12,6,-1,-1,28.20,93.55,1009.21,33.73
2,134,1575382,14,44,64,2511,749,275,54,18,14,-1,-1,28.19,93.34,1009.17,34.02
2,135,1580382,15,46,66,2580,782,273,66,18,12,-1,-1,28.20,93.12,1009.21,33.73
2,136,1585382,14,45,64,2457,745,266,66,16,8,-1,-1,28.20,92.91,1009.18,33.95
2,137,1590382,12,43,60,2292,697,259,58,16,8,-1,-1,28.19,92.70,1009.17,34.02
2,138,1595382,12,41,61,2349,717,278,56,18,8,-1,-1,28.20,92.49,1009.08,34.77
2,139,1600382,13,44,62,2547,785,291,54,14,8,-1,-1,28.19,92.27,1009.17,34.02
2,140,1605382,15,44,58,2652,809,277,54,12,2,-1,-1,28.21,92.05,1009.14,34.25
2,141,1610382,14,41,53,2439,734,240,38,12,2,-1,-1,28.20,91.79,1009.13,34.40
2,142,1615382,14,45,61,2505,745,273,52,14,10,-1,-1,28.19,91.58,1009.06,34.92
2,143,1620382,15,46,65,2724,807,281,66,14,10,-1,-1,28.20,91.34,1009.10,34.62
2,144,1625382,16,46,68,2811,842,271,72,22,14,-1,-1,28.19,91.11,1009.08,34.77
2,145,1630382,15,46,69,2757,827,301,62,20,14,-1,-1,28.20,90.88,1009.13,34.33
2,146,1635382,11,46,65,2433,702,302,58,12,10,-1,-1,28.20,90.63,1009.18,33.95
2,147,1640382,11,44,63,2355,705,294,66,16,8,-1,-1,28.20,90.34,1009.15,34.18
2,148,1645382,11,43,65,2187,690,258,70,24,8,-1,-1,28.20,90.12,1009.29,33.06
2,149,1650382,12,44,56,2301,704,258,54,10,2,-1,-1,28.20,89.86,1009.32,32.76
2,150,1655382,12,44,57,2346,724,254,64,8,6,-1,-1,28.19,89.63,1009.25,33.35
2,151,1660382,12,41,50,2286,700,231,56,6,4,-1,-1,28.20,89.38,1009.35,32.54
2,152,1665382,12,41,63,2199,693,238,66,20,6,-1,-1,28.20,89.09,1009.29,32.99
2,153,1670382,8,35,54,1761,574,222,48,20,6,-1,-1,28.19,88.84,1009.20,33.80
2,154,1675382,8,33,53,1707,554,210,50,22,2,-1,-1,28.19,88.59,1009.28,33.13
2,155,1680382,9,35,45,1791,563,193,42,12,0,-1,-1,28.20,88.30,1009.21,33.66
2,156,1685382,11,43,60,2235,674,242,66,16,6,-1,-1,28.19,88.06,1009.17,34.02
2,157,1690382,10,45,60,2148,659,265,72,10,8,-1,-1,28.19,87.78,1009.06,34.92
2,158,1695382,8,44,55,1947,600,263,60,10,6,-1,-1,28.20,87.51,1009.07,34.85
2,159,1700382,9,45,63,2163,673,304,72,18,4,-1,-1,28.19,87.24,1009.20,33.80
2,160,1705382,11,39,60,2157,664,262,54,24,2,-1,-1,28.20,86.96,1009.15,34.18
2,161,1710382,12,42,60,2304,705,256,62,22,0,-1,-1,28.20,86.68,1009.18,33.95
2,162,1715382,11,46,61,2274,697,272,64,12,4,-1,-1,28.20,86.40,1009.18,33.95
2,163,1720382,12,44,61,2298,721,268,60,14,6,-1,-1,28.20,86.13,1009.13,34.33
2,164,1725382,11,45,63,2169,670,274,64,16,4,-1,-1,28.20,85.85,1009.15,34.18
2,165,1730382,11,44,67,2301,685,274,62,26,6,-1,-1,28.20,85.56,1009.18,33.95
2,166,1735382,12,42,65,2472,751,291,56,22,6,-1,-1,28.19,85.29,1009.22,33.58
2,167,1740382,11,38,57,2247,664,245,50,14,8,-1,-1,28.20,85.01,1009.18,33.95
2,168,1745382,10,37,53,2016,589,218,44,14,12,-1,-1,28.21,84.73,1009.28,33.14
2,169,1750382,11,35,55,2148,643,235,44,18,14,-1,-1,28.21,84.48,1009.23,33.51
2,170,1755382,11,42,59,2265,689,265,52,14,8,-1,-1,28.21,84.18,1009.28,33.14
2,171,1760382,11,45,57,2187,670,272,50,8,2,-1,-1,28.20,83.90,1009.27,33.21
2,172,1765382,11,45,60,2235,663,265,62,12,8,-1,-1,28.21,83.61,1009.22,33.59
2,173,1770382,11,42,58,2214,661,240,58,14,10,-1,-1,28.21,83.34,1009.30,32.91
2,174,1775382,12,41,60,2223,688,231,60,18,12,-1,-1,28.20,83.05,1009.27,33.21
2,175,1780382,14,43,61,2235,722,256,54,14,10,-1,-1,28.20,82.76,1009.16,34.10
2,176,1785382,11,44,63,2145,705,285,54,14,10,-1,-1,28.21,82.49,1009.30,32.91
2,177,1790382,11,42,55,2157,699,279,48,8,6,-1,-1,28.21,82.22,1009.31,32.84
2,178,1795382,12,43,58,2250,716,275,58,8,6,-1,-1,28.21,81.96,1009.23,33.51
2,179,1800382,12,42,53,2253,703,258,52,6,4,-1,-1,28.22,81.68,1009.27,33.22
3,0,1805382,12,45,56,2364,709,266,64,6,4,-1,-1,28.21,81.39,1009.28,33.07
3,1,1810382,15,45,58,2553,767,255,58,8,4,-1,-1,28.20,81.13,1009.29,32.99
3,2,1815382,17,45,59,2622,777,233,60,10,6,-1,-1,28.20,80.86,1009.29,32.99
3,3,1820382,15,43,57,2562,770,248,54,10,6,-1,-1,28.22,80.59,1009.19,33.89
3,4,1825382,14,49,68,2547,762,298,76,14,8,-1,-1,28.22,80.33,1009.19,33.89
3,5,1830382,13,48,67,2424,729,290,72,14,6,-1,-1,28.21,80.09,1009.15,34.18
3,6,1835382,13,46,60,2415,731,275,62,10,4,-1,-1,28.22,79.84,1009.16,34.11
3,7,1840382,11,43,48,2343,707,256,36,4,4,-1,-1,28.22,79.57,1009.22,33.59
3,8,1845382,11,45,51,2313,702,257,44,4,4,-1,-1,28.22,79.33,1009.17,34.04
3,9,1850382,14,45,60,2493,761,266,54,10,10,-1,-1,28.22,79.08,1009.25,33.37
3,10,1855382,14,45,60,2514,761,281,50,10,10,-1,-1,28.22,78.84,1009.33,32.70
3,11,1860382,12,45,68,2373,734,302,62,20,16,-1,-1,28.22,78.60,1009.32,32.77
3,12,1865382,10,43,61,1956,609,268,66,14,8,-1,-1,28.23,78.35,1009.34,32.63
3,13,1870382,5,41,55,1746,546,265,56,12,6,-1,-1,28.22,78.12,1009.30,32.92
3,14,1875382,7,41,57,1884,584,278,58,12,6,-1,-1,28.22,77.89,1009.22,33.59
3,15,1880382,9,41,58,2097,652,267,56,14,8,-1,-1,28.22,77.67,1009.28,33.15
3,16,1885382,14,42,60,2373,729,243,60,14,10,-1,-1,28.23,77.46,1009.26,33.30
3,17,1890382,12,41,56,2277,705,225,60,14,6,-1,-1,28.22,77.23,1009.19,33.82
3,18,1895382,12,42,60,2328,716,247,64,16,8,-1,-1,28.22,77.03,1009.14,34.26
3,19,1900382,12,45,60,2427,741,277,64,12,6,-1,-1,28.23,76.80,1009.21,33.67
3,20,1905382,12,45,57,2421,746,294,58,10,4,-1,-1,28.23,76.61,1009.27,33.23
3,21,1910382,12,47,64,2496,760,301,70,14,6,-1,-1,28.22,76.40,1009.30,32.92
3,22,1915382,10,45,71,2226,673,296,72,28,18,-1,-1,28.23,76.22,1009.21,33.67
3,23,1920382,8,43,68,2160,644,303,66,26,14,-1,-1,28.23,76.01,1009.18,33.97
3,24,1925382,9,42,60,2157,648,279,58,18,8,-1,-1,28.24,75.80,1009.33,32.71
3,25,1930382,10,43,49,1953,612,240,52,4,4,-1,-1,28.24,75.62,1009.25,33.38
3,26,1935382,10,38,46,1845,575,209,48,4,4,-1,-1,28.23,75.43,1009.21,33.67
3,27,1940382,11,42,51,1986,627,227,58,4,4,-1,-1,28.24,75.27,1009.22,33.60
3,28,1945382,11,42,56,2055,656,245,66,8,4,-1,-1,28.24,75.08,1009.19,33.82
3,29,1950382,11,43,59,2121,679,262,66,12,6,-1,-1,28.24,74.90,1009.25,33.38
3,30,1955382,14,46,65,2409,768,285,60,16,10,-1,-1,28.24,74.69,1009.28,33.08
3,31,1960382,11,43,64,2184,676,274,60,16,12,-1,-1,28.25,74.57,1009.29,33.01
3,32,1965382,10,44,49,2115,634,252,52,6,2,-1,-1,28.24,74.41,1009.26,33.31
3,33,1970382,11,44,49,2277,682,251,50,4,0,-1,-1,28.24,74.23,1009.20,33.75
3,34,1975382,14,45,52,2541,761,266,50,4,0,-1,-1,28.25,74.09,1009.18,33.90
3,35,1980382,15,46,59,2580,784,278,58,8,4,-1,-1,28.25,73.95,1009.26,33.23
3,36,1985382,14,46,63,2502,779,283,60,16,8,-1,-1,28.24,73.77,1009.26,33.31
3,37,1990382,15,45,69,2565,791,274,68,24,12,-1,-1,28.26,73.62,1009.28,33.09
3,38,1995382,12,41,65,2313,704,249,62,28,10,-1,-1,28.26,73.47,1009.17,33.98
3,39,2000382,8,37,55,1851,550,234,58,18,8,-1,-1,28.25,73.31,1009.26,33.23
3,40,2005382,7,42,62,1875,562,280,66,20,8,-1,-1,28.26,73.18,1009.24,33.46
3,41,2010382,10,43,58,2007,619,245,58,18,4,-1,-1,28.25,73.03,1009.22,33.61
3,42,2015382,10,37,51,1923,592,221,52,14,4,-1,-1,28.25,72.89,1009.27,33.16
3,43,2020382,8,36,46,1881,575,222,48,8,2,-1,-1,28.26,72.78,1009.23,33.54
3,44,2025382,11,42,46,2214,670,233,46,4,2,-1,-1,28.27,72.64,1009.25,33.39
3,45,2030382,13,42,52,2307,669,211,52,10,4,-1,-1,28.26,72.50,1009.24,33.46
3,46,2035382,11,37,52,2133,621,220,48,14,6,-1,-1,28.26,72.37,1009.28,33.09
3,47,2040382,11,43,60,2277,662,256,60,16,8,-1,-1,28.27,72.34,1009.31,32.88
3,48,2045382,11,44,63,2289,686,286,66,14,10,-1,-1,28.27,72.16,1009.25,33.39
3,49,2050382,11,45,63,2217,670,278,68,14,10,-1,-1,28.27,72.02,1009.31,32.88
3,50,2055382,14,46,64,2364,733,280,66,14,8,-1,-1,28.26,71.87,1009.29,33.02
3,51,2060382,12,44,57,2277,695,241,56,10,6,-1,-1,28.28,71.78,1009.24,33.47
3,52,2065382,13,40,56,2268,683,232,44,16,10,-1,-1,28.27,71.66,1009.25,33.32
3,53,2070382,11,43,58,2316,704,278,50,14,8,-1,-1,28.29,71.55,1009.25,33.33
3,54,2075382,13,47,61,2463,753,298,42,10,8,-1,-1,28.29,71.39,1009.23,33.55
3,55,2080382,13,40,51,2148,671,247,32,8,8,-1,-1,28.27,71.33,1009.25,33.32
3,56,2085382,13,43,47,2166,666,245,40,4,2,-1,-1,28.29,71.21,1009.28,33.11
3,57,2090382,14,44,58,2370,729,273,58,12,6,-1,-1,28.29,71.12,1009.29,33.04
3,58,2095382,14,47,70,2502,776,293,76,22,12,-1,-1,28.29,71.01,1009.36,32.44
3,59,2100382,13,45,64,2238,717,253,64,16,8,-1,-1,28.29,70.92,1009.33,32.66
3,60,2105382,13,42,51,2193,687,229,46,8,2,-1,-1,28.29,70.80,1009.39,32.22
3,61,2110382,14,43,55,2349,737,260,50,10,2,-1,-1,28.30,70.72,1009.35,32.52
3,62,2115382,12,42,66,2346,717,274,70,22,10,-1,-1,28.30,70.62,1009.27,33.19
3,63,2120382,8,36,58,2019,584,252,56,20,10,-1,-1,28.31,70.52,1009.26,33.27
3,64,2125382,10,36,45,2037,584,222,38,8,4,-1,-1,28.30,70.40,1009.27,33.19
3,65,2130382,12,42,51,2292,683,254,44,8,2,-1,-1,28.30,70.34,1009.35,32.52
3,66,2135382,14,42,54,2292,698,251,52,12,4,-1,-1,28.30,70.26,1009.31,32.89
3,67,2140382,10,43,53,2037,621,261,52,8,4,-1,-1,28.30,70.14,1009.24,33.41
3,68,2145382,8,41,49,1908,578,243,50,8,2,-1,-1,28.30,70.05,1009.24,33.41
3,69,2150382,10,43,52,2019,618,252,50,10,2,-1,-1,28.30,69.99,1009.33,32.67
3,70,2155382,11,39,45,2049,628,226,44,6,0,-1,-1,28.30,69.88,1009.28,33.12
3,71,2160382,11,42,51,2010,650,249,48,8,4,-1,-1,28.31,69.81,1009.24,33.42
3,72,2165382,10,43,62,1962,632,250,66,18,6,-1,-1,28.31,69.77,1009.29,33.04
3,73,2170382,9,42,57,1953,610,243,68,14,6,-1,-1,28.32,69.65,1009.30,32.90
3,74,2175382,11,41,56,2025,624,231,58,14,8,-1,-1,28.31,69.57,1009.24,33.42
3,75,2180382,11,39,48,2061,624,229,46,6,4,-1,-1,28.31,69.56,1009.29,33.04
3,76,2185382,12,40,50,2166,673,231,50,6,4,-1,-1,28.31,69.38,1009.35,32.53
3,77,2190382,14,42,53,2340,724,244,52,6,2,-1,-1,28.31,69.31,1009.30,32.97
3,78,2195382,13,42,51,2379,735,253,50,6,2,-1,-1,28.32,69.25,1009.28,33.12
3,79,2200382,14,45,53,2520,763,262,46,6,4,-1,-1,28.31,69.18,1009.27,33.19
3,80,2205382,14,42,53,2484,750,249,40,10,6,-1,-1,28.33,69.11,1009.32,32.76
3,81,2210382,14,42,53,2361,728,232,46,10,6,-1,-1,28.32,69.02,1009.28,33.12
3,82,2215382,16,42,58,2490,764,211,50,18,8,-1,-1,28.32,68.98,1009.28,33.12
3,83,2220382,13,39,56,2271,684,224,48,18,8,-1,-1,28.32,68.89,1009.33,32.68
3,84,2225382,11,42,55,2217,663,256,44,12,8,-1,-1,28.32,68.82,1009.29,33.05
3,85,2230382,9,41,58,2172,645,264,60,18,6,-1,-1,28.32,68.75,1009.30,32.90
3,86,2235382,10,42,57,2052,611,251,58,12,0,-1,-1,28.33,68.69,1009.30,32.91
3,87,2240382,10,39,57,2103,645,242,52,12,4,-1,-1,28.33,68.63,1009.32,32.76
3,88,2245382,9,42,60,2208,684,291,56,14,6,-1,-1,28.33,68.57,1009.30,32.91
3,89,2250382,10,42,56,2145,654,264,52,12,4,-1,-1,28.33,68.51,1009.30,32.91
3,90,2255382,10,34,58,2040,609,226,52,22,8,-1,-1,28.34,68.44,1009.43,31.87
3,91,2260382,12,35,59,2286,678,247,46,22,8,-1,-1,28.34,68.38,1009.45,31.72
3,92,2265382,12,40,60,2457,727,255,54,20,8,-1,-1,28.33,68.31,1009.36,32.46
3,93,2270382,10,44,65,2313,690,301,64,20,12,-1,-1,28.33,68.27,1009.33,32.68
3,94,2275382,10,44,66,2205,665,299,60,18,10,-1,-1,28.34,68.19,1009.31,32.84
3,95,2280382,12,43,59,2370,719,278,58,14,2,-1,-1,28.34,68.15,1009.34,32.61
3,96,2285382,14,43,59,2514,754,273,56,14,0,-1,-1,28.33,68.09,1009.28,33.13
3,97,2290382,12,42,62,2475,745,290,58,20,6,-1,-1,28.34,68.03,1009.40,32.10
3,98,2295382,10,45,72,2244,666,306,72,28,14,-1,-1,28.34,67.97,1009.37,32.39
3,99,2300382,11,42,59,2220,652,240,56,18,10,-1,-1,28.35,67.93,1009.38,32.25
3,100,2305382,14,42,62,2457,740,251,56,16,14,-1,-1,28.35,67.86,1009.45,31.73
3,101,2310382,12,42,54,2307,706,253,44,10,10,-1,-1,28.35,67.80,1009.36,32.47
3,102,2315382,11,43,59,2292,709,284,52,12,6,-1,-1,28.35,67.75,1009.38,32.25
3,103,2320382,13,43,55,2340,715,255,52,10,4,-1,-1,28.35,67.69,1009.38,32.25
3,104,2325382,12,41,53,2337,708,236,50,10,2,-1,-1,28.34,67.64,1009.35,32.54
3,105,2330382,14,38,46,2223,674,208,38,8,0,-1,-1,28.35,67.57,1009.39,32.17
3,106,2335382,13,42,53,2310,705,264,40,12,2,-1,-1,28.35,67.55,1009.36,32.40
3,107,2340382,10,40,56,2097,647,257,46,18,4,-1,-1,28.34,67.48,1009.34,32.61
3,108,2345382,10,42,50,1953,609,241,52,8,2,-1,-1,28.34,67.44,1009.32,32.76
3,109,2350382,10,46,61,2091,659,284,64,10,2,-1,-1,28.34,67.38,1009.42,31.94
3,110,2355382,8,41,58,1956,613,290,54,14,2,-1,-1,28.35,67.32,1009.38,32.25
3,111,2360382,12,40,57,2196,682,255,58,14,6,-1,-1,28.35,67.27,1009.41,32.02
3,112,2365382,13,44,58,2232,688,253,56,10,6,-1,-1,28.34,67.21,1009.43,31.87
3,113,2370382,8,37,47,1809,536,241,46,10,4,-1,-1,28.36,67.17,1009.45,31.65
3,114,2375382,11,36,47,2028,608,223,44,12,2,-1,-1,28.36,67.11,1009.45,31.65
3,115,2380382,12,41,52,2319,698,248,46,12,2,-1,-1,28.35,67.07,1009.45,31.73
3,116,2385382,12,46,56,2475,743,289,50,6,0,-1,-1,28.36,67.03,1009.43,31.88
3,117,2390382,8,43,55,2145,623,267,54,8,4,-1,-1,28.35,66.97,1009.45,31.73
3,118,2395382,11,42,58,2277,671,267,60,12,8,-1,-1,28.35,66.94,1009.39,32.17
3,119,2400382,9,42,52,2154,626,239,62,10,8,-1,-1,28.36,66.88,1009.41,32.03
3,120,2405382,11,45,61,2268,680,253,60,12,8,-1,-1,28.36,66.85,1009.41,32.03
3,121,2410382,11,49,65,2469,740,319,66,10,4,-1,-1,28.36,66.80,1009.41,32.03
3,122,2415382,10,46,62,2292,664,295,66,12,4,-1,-1,28.35,66.75,1009.36,32.40
3,123,2420382,8,37,58,2025,586,266,48,16,10,-1,-1,28.35,66.72,1009.47,31.50
3,124,2425382,8,40,54,2013,579,266,52,12,8,-1,-1,28.36,66.70,1009.46,31.58
3,125,2430382,9,42,50,2283,656,278,42,8,6,-1,-1,28.37,66.62,1009.42,31.96
3,126,2435382,13,43,56,2385,698,265,42,12,4,-1,-1,28.36,66.60,1009.41,32.03
3,127,2440382,14,42,54,2346,692,214,42,10,2,-1,-1,28.36,66.53,1009.35,32.55
3,128,2445382,12,42,58,2280,690,237,52,14,8,-1,-1,28.37,66.50,1009.37,32.33
3,129,2450382,14,42,57,2340,716,220,58,14,8,-1,-1,28.37,66.43,1009.55,30.84
3,130,2455382,15,45,66,2550,795,270,62,22,10,-1,-1,28.37,66.42,1009.50,31.29
3,131,2460382,13,44,66,2382,724,275,52,24,10,-1,-1,28.37,66.36,1009.43,31.89
3,132,2465382,11,45,62,2253,683,275,58,16,8,-1,-1,28.36,66.34,1009.44,31.81
3,133,2470382,12,48,68,2427,751,290,84,18,10,-1,-1,28.37,66.30,1009.50,31.29
3,134,2475382,13,46,65,2352,727,271,72,14,8,-1,-1,28.37,66.25,1009.40,32.11
3,135,2480382,13,43,51,2220,678,248,48,4,2,-1,-1,28.37,66.20,1009.39,32.18
3,136,2485382,12,42,49,2262,689,256,40,6,0,-1,-1,28.36,66.16,1009.54,30.91
3,137,2490382,12,38,46,2202,657,224,36,8,2,-1,-1,28.36,66.13,1009.41,32.03
3,138,2495382,12,36,54,2151,653,219,46,18,8,-1,-1,28.36,66.10,1009.54,30.91
3,139,2500382,12,38,53,2121,652,210,50,16,8,-1,-1,28.37,66.05,1009.39,32.18
3,140,2505382,11,37,57,2031,625,220,50,20,8,-1,-1,28.36,66.03,1009.38,32.25
3,141,2510382,8,42,58,2022,605,243,58,14,10,-1,-1,28.37,66.00,1009.40,32.11
3,142,2515382,8,38,48,1929,578,224,52,8,6,-1,-1,28.36,65.95,1009.41,32.03
3,143,2520382,11,44,55,2247,697,256,56,6,2,-1,-1,28.36,65.91,1009.33,32.70
3,144,2525382,11,48,68,2352,742,302,66,18,4,-1,-1,28.36,65.86,1009.54,30.91
3,145,2530382,10,46,70,2220,690,317,72,26,8,-1,-1,28.37,65.83,1009.36,32.40
3,146,2535382,11,42,69,2256,696,277,70,30,12,-1,-1,28.37,65.79,1009.40,32.11
3,147,2540382,12,43,64,2337,726,259,66,22,12,-1,-1,28.37,65.95,1009.42,31.96
3,148,2545382,14,42,63,2382,739,241,62,20,10,-1,-1,28.37,65.72,1009.36,32.40
3,149,2550382,11,42,53,2076,635,239,52,10,4,-1,-1,28.37,65.69,1009.43,31.89
3,150,2555382,10,40,49,2040,598,223,50,6,4,-1,-1,28.37,65.66,1009.47,31.51
3,151,2560382,11,38,48,2097,625,227,44,8,4,-1,-1,28.37,65.63,1009.43,31.89
3,152,2565382,14,42,54,2367,701,238,50,14,6,-1,-1,28.37,65.61,1009.29,33.00
3,153,2570382,16,46,65,2535,777,267,58,16,4,-1,-1,28.38,65.55,1009.38,32.26
3,154,2575382,14,45,61,2397,735,280,50,14,0,-1,-1,28.37,65.53,1009.40,32.11
3,155,2580382,12,45,63,2430,726,296,62,18,4,-1,-1,28.37,65.50,1009.34,32.63
3,156,2585382,11,43,63,2250,679,272,62,20,4,-1,-1,28.36,65.47,1009.46,31.58
3,157,2590382,13,40,59,2259,700,237,50,16,10,-1,-1,28.38,65.43,1009.51,31.14
3,158,2595382,14,43,65,2412,743,271,56,16,12,-1,-1,28.37,65.40,1009.53,30.99
3,159,2600382,14,42,57,2376,738,257,46,12,10,-1,-1,28.37,65.38,1009.39,32.18
3,160,2605382,14,40,57,2361,730,249,46,14,12,-1,-1,28.37,65.34,1009.42,31.96
3,161,2610382,14,46,62,2517,774,286,52,12,10,-1,-1,28.37,65.32,1009.47,31.51
3,162,2615382,10,45,58,2307,681,281,58,10,6,-1,-1,28.37,65.29,1009.45,31.66
3,163,2620382,11,42,49,2100,623,223,50,6,4,-1,-1,28.36,65.23,1009.49,31.36
3,164,2625382,12,42,56,2211,675,239,54,12,8,-1,-1,28.37,65.23,1009.42,31.96
3,165,2630382,11,39,58,2016,608,216,56,20,8,-1,-1,28.36,65.21,1009.44,31.81
3,166,2635382,11,43,57,2115,649,241,60,14,6,-1,-1,28.36,65.14,1009.41,32.03
3,167,2640382,11,44,53,2214,683,269,56,6,4,-1,-1,28.37,65.12,1009.39,32.18
3,168,2645382,11,45,53,2169,679,278,54,8,4,-1,-1,28.38,65.12,1009.47,31.52
3,169,2650382,10,37,47,2064,614,248,42,10,2,-1,-1,28.37,65.08,1009.47,31.51
3,170,2655382,8,40,51,2040,587,260,50,10,4,-1,-1,28.37,65.06,1009.59,30.55
3,171,2660382,9,39,46,2025,609,251,44,8,2,-1,-1,28.37,65.03,1009.39,32.18
3,172,2665382,8,37,43,1821,564,227,38,6,0,-1,-1,28.37,65.00,1009.50,31.29
3,173,2670382,7,32,46,1617,484,201,40,14,6,-1,-1,28.37,64.99,1009.44,31.74
3,174,2675382,8,32,44,1719,516,189,42,12,8,-1,-1,28.37,64.95,1009.44,31.74
3,175,2680382,11,39,54,2112,640,220,56,14,8,-1,-1,28.37,64.94,1009.40,32.11
3,176,2685382,12,40,53,2268,685,228,48,12,4,-1,-1,28.37,64.91,1009.48,31.44
3,177,2690382,14,43,53,2361,721,234,52,8,2,-1,-1,28.36,64.86,1009.43,31.88
3,178,2695382,13,46,56,2226,695,257,58,8,4,-1,-1,28.37,64.84,1009.43,31.89
3,179,2700382,11,40,55,2121,672,265,48,10,10,-1,-1,28.37,64.81,1009.45,31.66
4,0,2705382,8,40,59,2070,644,283,52,16,10,-1,-1,28.37,64.79,1009.56,30.77
4,1,2710382,8,40,61,2031,630,280,60,18,10,-1,-1,28.37,64.78,1009.47,31.51
4,2,2715382,11,42,62,2133,660,277,58,18,6,-1,-1,28.37,64.82,1009.42,31.96
4,3,2720382,13,43,58,2325,724,251,50,14,2,-1,-1,28.37,64.73,1009.43,31.89
4,4,2725382,15,46,59,2496,768,245,60,10,0,-1,-1,28.38,64.70,1009.50,31.30
4,5,2730382,15,46,57,2484,764,256,66,8,0,-1,-1,28.37,64.70,1009.40,32.11
4,6,2735382,14,49,63,2544,760,286,82,10,0,-1,-1,28.38,64.63,1009.43,31.82
4,7,2740382,8,42,50,2046,622,277,52,8,0,-1,-1,28.37,64.62,1009.40,32.11
4,8,2745382,7,34,44,1782,545,238,36,10,4,-1,-1,28.37,64.60,1009.37,32.33
4,9,2750382,11,42,49,2097,648,225,52,6,4,-1,-1,28.38,64.58,1009.41,32.04
4,10,2755382,13,42,48,2208,680,206,50,6,0,-1,-1,28.38,64.56,1009.41,32.04
4,11,2760382,11,36,49,2076,622,202,42,12,4,-1,-1,28.38,64.53,1009.44,31.75
4,12,2765382,9,37,44,2007,585,207,48,8,4,-1,-1,28.38,64.52,1009.46,31.59
4,13,2770382,8,42,52,1926,555,235,60,10,6,-1,-1,28.38,64.50,1009.46,31.59
4,14,2775382,10,43,62,2103,644,272,62,16,8,-1,-1,28.37,64.48,1009.45,31.66
4,15,2780382,10,39,60,2205,654,266,52,16,8,-1,-1,28.39,64.46,1009.51,31.16
4,16,2785382,8,42,55,2190,636,280,44,12,6,-1,-1,28.38,64.45,1009.42,31.97
4,17,2790382,11,42,55,2289,673,284,44,14,4,-1,-1,28.39,64.46,1009.42,31.90
